# Time-averaged data for fix AVE_xy
# TimeStep c_stress_Au1[4] c_stress_Au2[4] c_stress_Au3[4] c_stress_Au4[4] c_stress_Au5[4] c_stress_Au6[4] c_stress_Au7[4] c_stress_Au8[4] c_stress_Au9[4] c_stress_Au10[4] c_stress_Au11[4] c_stress_Au12[4] c_stress_Au13[4] c_stress_Au14[4] c_stress_Au15[4] c_stress_Au16[4] c_stress_Au17[4] c_stress_Au18[4] c_stress_Au19[4] c_stress_Au20[4] c_stress_Au21[4] c_stress_Au22[4] c_stress_Au23[4] c_stress_Au24[4] c_stress_Au25[4] c_stress_Au26[4] c_stress_Au27[4] c_stress_Au28[4] c_stress_Au29[4] c_stress_Au30[4] c_stress_Au31[4] c_stress_Au32[4] c_stress_Au33[4] c_stress_Au34[4] c_stress_Au35[4] c_stress_Au36[4] c_stress_Au37[4] c_stress_Au38[4] c_stress_Au39[4] c_stress_Au40[4] c_stress_Au41[4] c_stress_Au42[4] c_stress_Au43[4] c_stress_Au44[4] c_stress_Au45[4] c_stress_Au46[4] c_stress_Au47[4] c_stress_Au48[4] c_stress_Au49[4] c_stress_Au50[4] c_stress_Au51[4]
1022000 -3553.03 2240.64 105.308 2129.53 1490.26 -4276.36 -927.595 -1388.11 -2762.15 2637.88 174.482 384.578 3103.42 -2626.43 -1477.8 1287.22 547.841 -294.687 -578.117 -789.278 -4481.51 350.691 1279.22 -1481.15 923.894 -2136.42 55.5314 255.091 899.663 -2029.22 1405.8 262.936 898.792 -48.5229 2171.67 -3078.01 -654.558 -574.735 -1273.73 -3226.5 2828.12 -3225.41 6456.46 292.153 -447.26 846.88 -1420.3 2572.5 -1854.7 2967.48 1119.45
1024000 3262.31 -3824.24 1895.25 578.14 2109.03 -3750.29 1609.15 -2229.94 -1640.22 -67.5441 909.435 1040.7 74.2717 -2011.91 1332.74 -3324.22 1180 2712.14 -8695.9 1926.8 -2183.47 -143.878 -1821.17 798.894 -1148.99 3779.84 -806.663 -876.318 2590.1 -2659.36 -2068.76 168.179 4132.65 3145.02 -65.1374 -1764.17 5341.77 -3023.47 4029.16 -1589.57 399.629 -2619.45 -70.0082 16.5662 2137.17 -1170.18 364.988 5634.75 -2248.62 136.447 -2009.28
1026000 3890.95 1587.34 -490.006 -2796.44 2969.37 -914.816 1110.94 -2885.4 2436.78 -548.035 -1046.42 -1421.88 -1302.83 -466.868 -67.0935 113.918 1355.19 -3095.44 37.3766 1040.33 -1054.12 -350.212 -167.118 2576.08 -617.967 -2652.68 1266.55 -1105.8 -3245.13 -1964.11 -463.619 3580.4 -520.739 795.125 2357 -1309.56 1459.82 -279.666 576.657 257.752 -3216.17 1159.3 169.759 261.167 3732.07 1866.8 -1106.59 385.308 -400.326 3923.6 -2171.86
1028000 -4648.02 903.263 265.743 -716.775 3036.52 -4989.14 1278.28 1167.87 -3071.69 1108.52 -716.178 -1016.95 3502.78 -1881.28 -1243.41 995.725 -3917.39 1680.91 3018.11 -1063.08 -709.254 -97.4725 1382.18 -955.522 336.216 -64.2224 -347.853 1598.73 -3945.22 818.269 -1191.97 2726.28 -2352.26 3682.36 -645.02 -1629.36 954.458 -456.731 -1387.89 158.353 971.556 724.815 -1067.21 945.511 784.571 4578.19 931.817 1547.31 158.63 -2490.63 610.331
1030000 790.977 2389.81 4669.38 1666.5 732.672 -795.325 -1879.4 937.193 -3333.05 -3466.37 -1662.94 -1285.21 145.384 1525.99 2517.86 -2827.69 -1468.61 -344.526 1715.01 -3480.81 145.691 791.001 588.61 827.433 -1.43785 -1361.71 -1215.42 3584.61 -2402.09 -2314.94 -617.245 -371.398 2493.28 -637.05 -1047.1 -1505.21 3564.56 -1463.7 -1866.03 -374.369 777.189 2101.35 -2131.88 -1840.7 -313.456 1347.43 -1995.95 2492.61 1625.86 -2880.45 792.957
1032000 8510.26 -1269.58 -387.679 -3139.87 -248.68 -3715.96 -855.967 -4109.59 -269.885 578.342 -3222.59 -956.627 -2465.98 4244.3 -319.032 4076.03 1182.38 3723.22 1914.06 2303.24 -1447.74 -712.549 -1527.99 -3416.96 1311.41 -5530.93 1022.51 809.325 380.652 78.3502 3778.46 -1345.62 3271.27 743.005 -1968.61 -2994.05 -1065.77 -940.425 -575.755 1432.29 856.542 1677.15 757.684 -2378.46 1658.33 -1931.72 3321.76 -1093.81 4426.58 1048.81 -2086.27
1034000 1366.95 1830.1 -2346.24 1488.61 -1024.55 3031 623.607 -1132.61 -1181.39 -160.764 -485.294 -2140.86 1301.84 -2303.2 3356.16 -78.1991 -452.255 1485.67 3800.05 -478.765 1133.05 2185.73 -2459.02 1227.84 -1534.83 -991.665 -3017.4 -1190.63 -1145.46 -1802.96 -2230.04 3440.27 -1778.23 4146.76 1250.43 -291.238 -1703.17 1721.4 -215.481 880.385 1673.53 434.195 -580.396 -461.866 3653.47 -790.452 707.959 1324.8 2936.96 1425.64 -7897.29
1036000 -4690.93 862.09 2265.72 -231.021 -9.83888 -1461.96 -3689.16 -4.22111 -3032.79 276.303 1532.15 -2952.2 298.712 -2543.04 919.016 1558.56 -2733.49 2355.28 -1779.65 5019.15 -125.181 -4852.24 -1435.39 982.603 -297.937 1043.26 -1919.5 4212.13 1142.36 60.7008 -4442.93 935.365 -663.108 1004.74 -1796.14 -1804.41 -958.048 -1629.67 800.57 1366.37 1904.16 3161.57 1780.39 1192.11 1906.68 -977.812 -193.433 -35.0382 2239.73 811.511 -4603.31
1038000 4177.38 -3122.35 1983.52 -1368.2 -306.525 -96.8725 -1620.53 255.426 -4606.95 170.234 -907.603 -1775.3 1333.17 1598.67 -2368.5 196.153 3342.16 -4395.7 1276.79 452.915 87.5025 1983.68 2609.99 2319.21 -3503.06 1380.53 -5806.48 492.244 -2022.52 -1351.49 -2536.5 1804.27 1742.73 -1141.88 1030.26 -1525.49 -1099.4 -1367.32 503.623 2569.71 1943.46 4362.49 -340.795 2639.03 -1997.77 -1233.63 -897.943 -4443.95 2848.34 3521.17 -2713.79
1040000 -3870.41 760.74 2043.86 1061.84 -188.135 -610.396 495.545 -774.622 -190.567 -856.747 158.242 -338.865 -173.746 1094.48 1372.76 -1067.22 -1148.57 716.157 -154.272 -356.604 -25.3496 1975.45 -3076.59 2908.03 -2764.62 234.976 -2181.85 715.109 898.158 495.793 -3051.35 -168.868 -1065 3886.6 -79.7974 -1044.23 -429.537 1713.44 -2716.32 3223.75 954.807 -1404.72 1519.27 -1059.08 -1210.11 3532.19 -2700.84 -1722.02 457.338 3289.22 1158.22
