# Time-averaged data for fix AVE_yz
# TimeStep c_stress_Au1[6] c_stress_Au2[6] c_stress_Au3[6] c_stress_Au4[6] c_stress_Au5[6] c_stress_Au6[6] c_stress_Au7[6] c_stress_Au8[6] c_stress_Au9[6] c_stress_Au10[6] c_stress_Au11[6] c_stress_Au12[6] c_stress_Au13[6] c_stress_Au14[6] c_stress_Au15[6] c_stress_Au16[6] c_stress_Au17[6] c_stress_Au18[6] c_stress_Au19[6] c_stress_Au20[6] c_stress_Au21[6] c_stress_Au22[6] c_stress_Au23[6] c_stress_Au24[6] c_stress_Au25[6] c_stress_Au26[6] c_stress_Au27[6] c_stress_Au28[6] c_stress_Au29[6] c_stress_Au30[6] c_stress_Au31[6] c_stress_Au32[6] c_stress_Au33[6] c_stress_Au34[6] c_stress_Au35[6] c_stress_Au36[6] c_stress_Au37[6] c_stress_Au38[6] c_stress_Au39[6] c_stress_Au40[6] c_stress_Au41[6] c_stress_Au42[6] c_stress_Au43[6] c_stress_Au44[6] c_stress_Au45[6] c_stress_Au46[6] c_stress_Au47[6] c_stress_Au48[6] c_stress_Au49[6] c_stress_Au50[6] c_stress_Au51[6]
1042000 15433.5 11468.9 13679.9 14202.2 11608.4 10102 12622.6 12695.6 14607.7 17510.8 12636.4 4973.35 1500.59 -642.592 -4091.08 -6237.7 -9727.62 -11766 -10462.4 -10317.1 -10694.6 -11179.4 -13050.7 -10516 -6985.68 -8359.39 -10649.2 -9116.76 -7294.98 -6148.66 -5351.82 -6450.17 -6713.18 -5014.02 -1727.01 -1473.66 -4551.97 -4971.52 -18.2266 2320.95 2086.04 2158.51 5018.47 5819.06 4747.28 1753.59 -672.063 -2079.65 3685.68 10104.9 7843.15
1044000 1715 4932.66 1891.57 -1060.26 98.7511 -748.302 -2249.1 -3919.62 -6965.86 -8346.33 -4601.5 -2322.26 -1136.11 1925.11 4297.13 3819.1 4325.19 5897.56 5100.59 3630.48 3352.2 4375.65 5706.18 2643.03 -1024.06 -3307.72 -3144.2 -2574.2 -1194.96 -2171.58 -2039.94 -1138.31 -2583.33 -4693.02 -5759.35 -3555.38 249.395 1659.58 -1118.63 -3592.29 -947.585 329.493 -396.592 -1759.98 -1220.96 3086.53 7124.36 7011.25 3447.9 694.788 5380.05
1046000 -11058 -11034.7 -8985.89 -7689.74 -8472.01 -8435.73 -11038.4 -10759.4 -6105.67 -5084.46 -5700.84 -3513.77 -917.31 -736.79 2658.13 7325.49 7711.07 6567.19 7074.88 6340.36 2342.54 -1023.05 1368.36 3136.37 5356.85 8692.08 9398.04 8145.09 9273.33 11798.7 11581.2 10512.9 12501.9 15570.2 14305.9 11002.3 6332.5 3073.07 1435.62 -200.238 -4556.11 -9969.75 -9975.97 -9243.76 -9944.83 -10211.7 -10459.6 -8780.98 -7615.78 -8942.84 -10106.6
1048000 3011.03 3344.65 2967.01 3929.34 1071.49 -839.806 -21.1595 -1402.12 -4087.99 -3661.9 -909.575 827.593 355.793 -1241.7 -2406.44 -3095.19 -969.488 -227.324 -1328.38 -1315.15 1852.84 2857.65 1111.05 -530.884 -314.881 268.527 1136.85 2254.53 -747.407 -2323.45 -942.696 -518.172 -2473.87 -2711.6 -3218.39 -4689.76 -5106.97 -3608.97 -428.76 134.537 1804.85 4674.15 3843.68 1991.27 2732.75 3668.95 2795.48 3413.44 2141.55 1247.71 4314.94
1050000 7912.37 3468.8 5637.15 7592.72 9741.35 10502.6 12676 13272.6 13803.3 12894 10206.6 5419.03 3180.04 4129.52 1975.08 -3290.32 -6298.71 -8214.89 -8730.82 -8286.97 -8644.24 -8723 -7633.2 -7861.35 -8971.72 -10043 -11146.1 -9252.27 -7732.98 -8131.74 -10213.9 -9850.93 -10035.4 -11679 -11239.2 -7947.92 -5482.03 -3212.33 1059.82 5111.82 6993.29 9519.7 10979.8 8860.24 6233.64 6514.13 4320.53 2346.24 3072.33 6058.61 2822.58
1052000 549.541 226.23 -143.327 -2914.6 -1416.09 964.953 1538.32 1982.6 1783.31 -1288.76 -3718.52 -3848.82 -4429.6 -6377.77 -3933.08 726.694 1711.01 1441.38 1198.08 891.888 400.039 2422.85 3573.14 4138.71 5976.29 7115.5 7876.79 7150.74 7386.08 5519.3 2572.79 -519.322 -2317.52 -1669.18 -51.4429 811.204 1032.46 939.962 -2646.96 -5283.49 -3643.35 -3657.33 -2764.54 -678.405 -1271.03 -2482.38 -2167.41 -4287.17 -5057.49 -3801.66 -4263.92
1054000 -10650.2 -10588.3 -11425 -10876 -8286.97 -9960.09 -12485.4 -11914.4 -12274.4 -11397.7 -8615.27 -5320.49 -203.757 3694.25 5016.57 7188.32 8283.97 8852.59 8390.01 9447.62 8625.09 7747.29 6276.96 6177.71 3821.57 1294.65 1998.01 3032.16 4997.5 8506.07 8635.95 8444.1 9511.49 10263 8588.27 7179.2 6479.27 6806 5551.88 1843.22 -426.432 -2744.69 -4876.52 -4626.24 -2902.01 -5805.92 -6603.28 -4978.04 -5420.31 -9785.67 -10470.6
1056000 17571.3 10917.2 11584.9 9764.48 6062.71 4430.12 2255.85 -1605.37 -1186.66 1258.77 1111.27 255.443 -822.482 -4548.69 -5799.96 -4526.71 -3818.82 -1822.81 -445.833 -1629.07 -3741.13 -3881.86 -6737.5 -8593.48 -5585.48 -2731.59 -4015.48 -3663.45 -3503.87 -1914.77 2032.2 6170.31 6174.1 3936.19 2481.79 1129.06 -2143.15 -5873.87 -7307.91 -5509.38 -3351.68 -2073.75 -950.14 -2361.03 -3807.1 -2124.89 758.534 2953.76 7963 11760.8 7686.75
1058000 406.365 -796.587 502.409 4015.17 5798.04 5262.94 5248.5 7072.78 5491.13 3782.92 5205.98 4206.35 3265.31 6618.05 5516.63 -364.417 -710.18 889.493 -1547.78 -1807.15 -2794.4 -5161.31 -6891.07 -6410.7 -6756.69 -9288.01 -11061.7 -11182.8 -11075.5 -11677.6 -13094.7 -13427.2 -12618.8 -11345.3 -9779.81 -7818.38 -3819.16 -123.325 3686.79 5866.53 7208.03 6989.77 7604.34 7624.09 10035.7 10815.1 10951.1 10810.8 8040.71 3955.45 232.229
1060000 -6866.9 -3857.08 -1852.81 -3694.75 -2207.26 3911.27 7777.66 6854.36 5525.25 4226.21 2208.19 2418.98 -282.38 -5101.91 -5543.74 -3978.39 -4695.58 -6913.11 -6385.55 -4475.49 -3450.2 -847.426 4114.5 7593.34 10570.6 14662.7 14967.8 13282.8 11795.9 9102.48 5555.14 4221.54 3279.6 3592.67 3596.4 2777.84 1658.48 -1626.41 -4012.87 -5360.22 -4340.15 -3923.54 -2957.96 -3237.14 -3879.97 -4540 -7260.11 -8610.29 -11083.8 -10199.7 -8341.6
