# Time-averaged data for fix AVE_yy
# TimeStep c_stress_Au1[2] c_stress_Au2[2] c_stress_Au3[2] c_stress_Au4[2] c_stress_Au5[2] c_stress_Au6[2] c_stress_Au7[2] c_stress_Au8[2] c_stress_Au9[2] c_stress_Au10[2] c_stress_Au11[2] c_stress_Au12[2] c_stress_Au13[2] c_stress_Au14[2] c_stress_Au15[2] c_stress_Au16[2] c_stress_Au17[2] c_stress_Au18[2] c_stress_Au19[2] c_stress_Au20[2] c_stress_Au21[2] c_stress_Au22[2] c_stress_Au23[2] c_stress_Au24[2] c_stress_Au25[2] c_stress_Au26[2] c_stress_Au27[2] c_stress_Au28[2] c_stress_Au29[2] c_stress_Au30[2] c_stress_Au31[2] c_stress_Au32[2] c_stress_Au33[2] c_stress_Au34[2] c_stress_Au35[2] c_stress_Au36[2] c_stress_Au37[2] c_stress_Au38[2] c_stress_Au39[2] c_stress_Au40[2] c_stress_Au41[2] c_stress_Au42[2] c_stress_Au43[2] c_stress_Au44[2] c_stress_Au45[2] c_stress_Au46[2] c_stress_Au47[2] c_stress_Au48[2] c_stress_Au49[2] c_stress_Au50[2] c_stress_Au51[2]
1022000 3076.25 -4496 -4664.82 -2459.03 -5057.19 -4004.08 -4178.89 -4478.45 -1487.27 -1211.63 -3226.33 -6635.96 -8996.96 -5459.98 -6741.19 -5621.15 -6182.37 -3213.89 1516.85 3903.19 2109.77 4763.11 2946.62 4514.59 5287.34 6165.71 8980.13 8223.84 9917.3 7606.18 7871.57 8657.31 5704.99 5694.99 4763.95 2578.56 301.197 683.13 -1847.65 -2348.44 -5304.22 -4313.06 -3392.58 -5828.28 1217.94 3311.19 2351.06 2015.08 -3605.53 -2066.07 -8776.98
1024000 -1403.92 2387.71 2362.62 3775.75 3345.49 5848.89 5398.98 4835.61 2736.74 4025.93 3303.74 4942.17 8027.78 6348.51 6735.05 5591.18 5011.99 4273.54 5413.14 7661.33 4275.27 3556.99 3013.78 -1387.47 112.645 -1629.52 4620.32 -2076.72 -4169.3 -1796.39 -222.456 -2795.62 -7344.65 -10213.9 -14115.7 -6579.09 -7372.41 -3745.82 -5743.08 -5986.7 -4287.19 -3969.1 -1258.56 -3520.4 -3511.33 357.318 -3848.1 -4910.41 -1627.89 419.589 10677.2
1026000 -3586.59 -2591.93 304.489 2843.42 2977.54 978.067 861.886 -1402.3 -274.293 1000.85 -1600.62 -386.928 -798.935 -2017.44 -3214.36 -5568.75 -6424.08 -4144.53 -2083.32 -3270.11 -4260.95 -2740.81 -2783.04 -4850.23 -4721.69 -4887.61 -3250.27 -6551.39 -4995.34 -5589.84 823.372 421.512 1544.73 1486.22 9457.06 4794.92 3432.97 2994.64 4689.66 2588.09 3343.81 2768.83 4857.02 6389.91 3270.2 5112.33 3221.62 1929.98 3231.25 1723.85 5366.79
1028000 -8297.57 -1177.54 -809.185 -984.96 -4253.03 -4490.75 -1914.67 -3475.29 -6887.16 -3908.94 -4610.52 -5949.1 -7987.13 -6294.58 -4557.01 -634.171 -108.203 -3297.01 -3283.93 -400.247 4471.99 4954.61 7490.56 8609.7 6180.05 4529.01 6622.36 7277.2 6147.52 7966.25 6362.77 6988 3245.24 4256.29 131.757 2721.01 100.249 2059.04 -1575.73 -1265.49 -3238.13 -107.282 -2262.95 -3750.95 -73.9175 -771.836 3522.73 -68.6865 -4350.55 -5261.62 373.281
1030000 -3807.21 7238.08 1005.2 1915.13 3349.21 3618.03 2038.57 2923.15 3702.37 5466.14 4515.83 6017.82 7769.43 9622.86 4293.04 5281.78 4608.43 9103.85 7570.86 8610.08 4419.69 897.214 1009.61 390.197 -2944.2 -2385.56 -1871.58 -4679.82 -1891.44 -1471.05 -5965.38 -10445 -9169.95 -14305.3 -7664.23 -7628.35 -5961.67 -5250.66 -4385.89 -2590.99 -3359.5 -6342.74 -4763.68 -3744.39 -4133.08 -2940.57 -1495.08 -171.534 1610.25 4508.8 8065.38
1032000 -3420.06 2375.2 3887.79 -501.667 375.43 1920.43 4097.61 4034.44 1830.41 -1532.03 -595.257 346.819 895.823 -741.612 -1294.12 -5712.22 -3011.35 -2216.97 -2525.5 -2871.32 -4490.4 -6203.88 -5519.32 -3614.59 -4709.1 -2769.15 -8145.22 -6129.85 -8031.48 -1470.91 210.968 -2661.26 -905.021 492.317 6555.85 4142.86 1904.11 4493.23 2880.41 6519.4 1130.7 1562.52 4774.72 3404.07 5310.59 3464.6 3048.79 3063.69 2576.98 2867.96 2447.68
1034000 -2514.24 -1247.08 1122.17 -2221.73 -3179.76 -4461.15 -5354.01 -7152.51 -5640.03 -3248.53 -1632.57 -4517.3 -8862.25 -9251.35 -7717.44 -2057.28 -407.205 1199.27 -7596.32 176.068 4412.09 10867.7 8266.32 9993.51 11682.8 8983.99 5351.92 6835.74 3679.19 5286.39 6615.97 1998 5664.7 8344.58 2473.28 -3813.43 -555.728 -136.561 -1710.78 -182.215 -2598.74 -2052.19 -170.697 -1253.21 473.248 2724.34 1389.16 -328.483 -1446.76 -5302.06 -15465.2
1036000 2329.42 3372.36 -8.70572 2651.59 1317.94 4076.23 3845.2 2058.35 6459.86 3570.57 2499.81 1663.06 2190.66 9713.97 7778.04 5652.45 3932.45 3228.09 2584.53 5057.3 5330.99 1948.01 3293.94 296.968 -931.709 -1701.82 -3070.59 -3154.26 1487.78 -3058.56 -5917.54 -7394.29 -8158.12 -11675.9 -3550.51 -8717.51 -7760.94 -6405.27 -2159.35 1022.55 1966.26 -2223.2 -87.7878 -3473.89 -5553.96 -4112.74 -1568.7 -2969.23 -2770.23 2529.64 1111.25
1038000 3012.21 -1255.22 -2128.67 3588.92 4473.39 4019.68 1621.33 875.051 -2297.75 1706.45 -4745.19 2092.9 -2752.18 -4254.32 -3170.39 -5163.81 -4193.46 -6333.2 -4529.7 -44.657 -7130.06 -4905.41 -6694.47 -3265.27 -4978.69 -8003.14 -5863.12 -7173.58 -8241.42 -4729.56 -1004.75 191.579 2858.78 1122.25 5357.67 6243.62 5958.02 4207.54 8474.68 6880.47 6123.78 2777.04 5069.26 6933.72 5621.67 6085.81 1692.28 2795.46 1025.02 3256.63 -4059.11
1040000 -4336.94 -695.141 -2426.84 -1399.84 606.395 -3942.17 -3356.41 -2680.43 -5507.88 -4412.1 -6028.36 -745.478 -4539.87 -2482.23 -3650.85 -1696.73 -1832.03 1509.49 430.483 2039.43 4033.88 3212.25 2269.79 3532.32 5644.12 6277.51 2827.69 758.769 6455.94 3397.78 2066.72 3786.51 1092.71 6345.91 2061.84 1591.4 4284.96 4052.34 2987.81 -1140.59 -4726.37 -1727.11 -1428.54 1129.31 1238.21 20.1443 346.82 -272.83 -4266.2 -4015 1371.56
